Timestamp,Load_Percent,Oil_Temp_C,Winding_Temp_C,Ambient_C,Fan_1_Active,Fan_1_Speed_Pct,Fan_2_Active,Critical_Alarm,Rate_Alarm,Cooling_Effort_Pct,Scenario
2026-04-19 11:58:50,117.09,54.42,72.24,29.93,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.07,54.6,72.42,29.94,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.05,54.78,72.59,29.95,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.03,54.97,72.77,29.95,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.02,55.15,72.95,29.96,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.01,55.33,73.13,29.97,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.0,55.51,73.31,29.97,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.0,55.69,73.49,29.98,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.0,55.87,73.67,29.98,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.0,56.05,73.85,29.99,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.01,56.23,74.03,29.99,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.02,56.41,74.22,29.99,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.04,56.59,74.4,30.0,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.05,56.77,74.58,30.0,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.07,56.95,74.77,30.0,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.1,57.13,74.96,30.0,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.12,57.31,75.14,30.0,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.15,57.49,75.33,30.0,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.19,57.67,75.52,30.0,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.22,57.85,75.71,30.0,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.26,58.02,75.9,30.0,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.3,58.2,76.09,29.99,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.35,58.38,76.28,29.99,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.4,58.56,76.47,29.99,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.45,58.73,76.67,29.98,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.5,58.91,76.86,29.98,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.56,59.09,77.05,29.97,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.62,59.26,77.25,29.97,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.68,59.44,77.45,29.96,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.75,59.62,77.64,29.95,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.81,59.8,77.84,29.95,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.88,59.97,78.04,29.94,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,117.96,60.15,78.24,29.93,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.03,60.32,78.43,29.92,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.11,60.5,78.63,29.91,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.18,60.68,78.83,29.9,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.27,60.85,79.04,29.89,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.35,61.03,79.24,29.88,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.43,61.21,79.44,29.87,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.52,61.38,79.64,29.86,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.61,61.56,79.85,29.84,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.7,61.73,80.05,29.83,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.79,61.91,80.25,29.82,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.88,62.09,80.46,29.8,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,118.97,62.26,80.66,29.79,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,119.07,62.44,80.87,29.77,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,119.16,62.61,81.07,29.76,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,119.26,62.79,81.28,29.74,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,119.36,62.96,81.48,29.72,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,119.45,63.14,81.69,29.7,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,119.55,63.32,81.9,29.69,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,119.65,63.49,82.1,29.67,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,119.75,63.67,82.31,29.65,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,119.85,63.84,82.52,29.63,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,119.95,64.02,82.72,29.61,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,120.05,64.2,82.93,29.59,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,120.15,64.37,83.14,29.57,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,120.25,64.55,83.35,29.55,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,120.35,64.72,83.55,29.52,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,120.45,64.9,83.76,29.5,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,120.55,65.08,83.97,29.48,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,120.65,65.25,84.17,29.46,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,120.74,65.43,84.38,29.43,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,120.84,65.6,84.59,29.41,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,120.93,65.78,84.79,29.38,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.03,65.95,85.0,29.36,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.12,66.13,85.2,29.33,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.21,66.31,85.41,29.3,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.31,66.48,85.61,29.28,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.39,66.66,85.81,29.25,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.48,66.83,86.02,29.22,0,0,0,0,0,0,runaway
2026-04-19 11:58:50,121.57,67.01,86.22,29.19,0,0,0,0,0,0,runaway
